対象日,ポスト日,区分,機種,示唆ワード,連想経路,プラス台数,設置台数,平均差枚,記事URL,ポストURL
2026-08-01,2026-07-31,機種,真打吉宗,白米,白米→米将軍→吉宗,8,12,3600,https://sloslo-blog.hatenablog.com/entry/2026/08/02/073224,https://x.com/endo1maruhan/status/2083153244734513399
2026-08-02,2026-08-01,機種,SAO,オフこそオン,オフこそオン→スイッチ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,ToLOVEる,ロードバイカー,ロードバイカー→ロード→虎舞竜（トラ柄）,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,からくり,サンデー,サンデー→サンデー連載,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,アレックス,チキン,チキン→鳥,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,グランベルム,丸いせんべい,丸いせんべい→満月,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,ゴージャグ3,自転車,自転車→サイクリング→サイ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,不二子,8/2,8/2→ハニーの日→ハニー,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,不二子,自転車,自転車→銭形,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-02,2026-08-01,機種,番長ZERO,糖質０g,糖質０g→ゼロ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/03/070218,https://x.com/endo1maruhan/status/2083515664250388809
2026-08-03,2026-08-02,機種,SBJ,減台機種,減台機種,4,5,2360,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,SBJ,山佐の日,山佐の日,4,5,2360,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,SBJ,コク旨,コク旨→コク→黒,4,5,2360,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,ToLOVEる,8/3,8/3→8(ヤ)3(ミ)→ヤミ,2,4,5325,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,ToLOVEる,深夜,深夜→ダークネス,2,4,5325,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,アズレン,減台機種,減台機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,アズレン,フロアマップ,フロアマップ→アマ→海女→海,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,サンダーV,減台機種,減台機種,3,3,1500,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,サンダーV,8/3,8/3→3,3,3,1500,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,シャーマンキング,減台機種,減台機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,シャーマンキング,おろし生姜,おろし生姜→おろし→鬼おろし→小鬼,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,ジャグラーガールズ,リコリコ増台,リコリコ増台→ガールズ,3,6,1600,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,ジャグラーガールズ,入替ポスターに女性キャラ達,入替ポスターに女性キャラ達,3,6,1600,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,マギレコ,減台機種,減台機種,4,5,4260,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,マギレコ,深夜,深夜→夜→ワルプルギスの夜,4,5,4260,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,ミスタージャグラー,コク旨,コク旨→コク→黒,5,5,1320,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,虚構推理,減台機種,減台機種,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-03,2026-08-02,機種,虚構推理,8月3日,8月3日→ハサミの日→サンド目,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/04/080144,https://x.com/endo1maruhan/status/2083877980888264869
2026-08-04,2026-08-03,機種,かぐや様,花火,花火→花火の音は聞こえない（連続演出）,8,9,3922,https://sloslo-blog.hatenablog.com/entry/2026/08/05/072604,https://x.com/endo1maruhan/status/2084240492141916441
2026-08-04,2026-08-03,機種,ひぐらし,長岡まつり,長岡まつり→ひぐらし祭,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/05/072604,https://x.com/endo1maruhan/status/2084240492141916441
2026-08-04,2026-08-03,機種,シェイク,スパイス,スパイス→スパイシー,2,3,2200,https://sloslo-blog.hatenablog.com/entry/2026/08/05/072604,https://x.com/endo1maruhan/status/2084240492141916441
2026-08-04,2026-08-03,機種,スタハナ,歌舞伎町タワーの1階と2階のSTARBUCKS,歌舞伎町タワーの1階と2階のSTARBUCKS→スター,3,3,2000,https://sloslo-blog.hatenablog.com/entry/2026/08/05/072604,https://x.com/endo1maruhan/status/2084240492141916441
2026-08-04,2026-08-03,機種,七つ魔,歌舞伎町,歌舞伎町→ブキ→武器→剣,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/05/072604,https://x.com/endo1maruhan/status/2084240492141916441
2026-08-04,2026-08-03,機種,南国育ち,KABUKICHO,KABUKICHO→CHO→蝶,3,3,4767,https://sloslo-blog.hatenablog.com/entry/2026/08/05/072604,https://x.com/endo1maruhan/status/2084240492141916441
2026-08-05,2026-08-04,機種,Lハナビ,遅れた,遅れた→遅れ,4,4,3650,https://sloslo-blog.hatenablog.com/entry/2026/08/06/072256,https://x.com/endo1maruhan/status/2084602804044439865
2026-08-05,2026-08-04,機種,Lハナビ,氷菓子,氷菓子→氷→ハナビ,4,4,3650,https://sloslo-blog.hatenablog.com/entry/2026/08/06/072256,https://x.com/endo1maruhan/status/2084602804044439865
2026-08-05,2026-08-04,機種,ゾンサガ,チキン,チキン→鳥放題,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/06/072256,https://x.com/endo1maruhan/status/2084602804044439865
2026-08-05,2026-08-04,機種,ハッピー,2個増量,2個増量→2台増台機種,7,7,3757,https://sloslo-blog.hatenablog.com/entry/2026/08/06/072256,https://x.com/endo1maruhan/status/2084602804044439865
2026-08-05,2026-08-04,機種,防振り,スイカバー,スイカバー→バー→棒→ボウ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/06/072256,https://x.com/endo1maruhan/status/2084602804044439865
2026-08-05,2026-08-04,機種,防振り,キーボード,キーボード→板→いた→痛いのは嫌なので…,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/06/072256,https://x.com/endo1maruhan/status/2084602804044439865
2026-08-06,2026-08-05,末尾・設置・記念日など,アナザー末尾②,レディオアノット2,レディオアノット2,17,18,2400,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,ウルミラ,汝、星のごとく,汝、星のごとく→⭐️,5,5,2840,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,ギアスC.C.,キングダム,キングダム→王国・国家,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,ゴッドイーター,後ろ髪,後ろ髪→神,10,13,6608,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,ファンキー2,一旦,一旦→ワン🐶,31,32,3406,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,化物語,５秒で完全犯罪,５秒で完全犯罪→サスペンス,3,3,2367,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,北斗,リンガーハット,リンガーハット→リン,8,8,2212,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,戦コレ6,キングダム,キングダム→戦国,5,7,3757,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,番長ZERO,？,？,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-06,2026-08-05,機種,虚構推理,５秒で完全犯罪,５秒で完全犯罪→サスペンス,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/07/073803,https://x.com/endo1maruhan/status/2084965165322420693
2026-08-07,2026-08-06,機種,SAO,7の日,7の日→7台機種→SAO,7,7,3957,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,アズレン,昨日行けなかった,昨日行けなかった→後悔→航海→アズレン,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,アレックス,緊張,緊張→金鳥→鳥→アレックス,3,4,1550,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,キンハナ,8/7,8/7→ハナの日→ハナハナ,14,14,3143,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,キンハナ,緊張,緊張→金鳥→キン→キンハナ,14,14,3143,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,ゴージャグ3,配合,配合→はいGO→ゴージャグ,21,22,2059,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,ゴージャグ3,20:31🦏,20:31🦏→サイ→ゴーゴー,21,22,2059,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,シャーマンキング,漂う,漂う→漂ヒョウ→キングダム→キング→シャーマンキング,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,バイオRE:2,レジ袋にバイオの文字,レジ袋にバイオの文字→バイオRE:2,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,ミリオンゴッド,試験官,試験官→ジャッジメント→ハーデス→ゴッド,18,28,3436,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-07,2026-08-06,機種,七つ魔,7にまつわる機種,7にまつわる機種→七つ魔剣,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/08/091559,https://x.com/endo1maruhan/status/2085327944176849318
2026-08-08,2026-08-07,機種,SBJ,超山佐デー,超山佐デー→山佐,3,5,4760,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-08,2026-08-07,機種,ToLOVEる,8/8キャラ誕,8/8キャラ誕→モモ＆ナナ🎂,3,4,500,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-08,2026-08-07,機種,ケロット5,超山佐デー,超山佐デー→山佐,3,3,1833,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-08,2026-08-07,機種,ニューキンハナ,新大久保,新大久保→新,5,5,2040,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-08,2026-08-07,機種,ハイパーラッシュ,超山佐デー,超山佐デー→山佐,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-08,2026-08-07,機種,リオエース2,超山佐デー,超山佐デー→山佐,3,3,6767,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-08,2026-08-07,機種,防振り,にゃんまるが蜂（令和パチ年）,にゃんまるが蜂（令和パチ年）→ハチミツ→メープル,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/09/080009,https://x.com/endo1maruhan/status/2085689979339166179
2026-08-09,2026-08-08,機種,DMC5,くら寿司,くら寿司→くら→デビルメイクライ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,アイム,感激,感激→ヒデキ感激→西城→サイ→つのっち→アイム系,5,5,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,アイム,寿司皿5枚,寿司皿5枚→5台機種,5,5,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,アバサー,お魚さん,お魚さん→アバサー,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,ウルミラ,申し訳,申し訳→モーしわけ→モー🐮→牛→ベコたん→ミラクル,5,5,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,ウルミラ,寿司皿5枚,寿司皿5枚→5台機種,5,5,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,サンダーV,サンデー,サンデー→サンダー,1,3,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,ハイパーラッシュ,整理券81番,整理券81番→81→ハイ→ハイパラ,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,ハードボイルド,ボイルエビ,ボイルエビ→ハードボイルド,,,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,ミスタージャグラー,マヨコーン,マヨコーン→コーン🦊→ミスター,5,5,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,ミスタージャグラー,寿司皿5枚,寿司皿5枚→5台機種,5,5,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
2026-08-09,2026-08-08,機種,モンハンライズ,モンスター,モンスター→モンハン,3,8,,https://sloslo-blog.hatenablog.com/entry/2026/08/10/092307,https://x.com/endo1maruhan/status/2086052362482069757
